Name,Time,Priority,Index
EnvironmentIdle,1970-01-01 06:32:20.000,0.8333333333333334,269
PassengerReady,1970-01-01 06:32:20.000,0.8333333333333334,270
VehicleBoarding,1970-01-01 06:32:20.000,0.8333333333333334,271
VehicleBoarding,1970-01-01 06:32:20.000,0.8333333333333334,272
PassengerToBoard,1970-01-01 06:32:20.000,0.8333333333333334,273
VehicleBoarded,1970-01-01 06:32:20.000,0.8333333333333334,274
VehicleBoarding,1970-01-01 06:32:20.000,0.8333333333333334,275
Vehicle Departure,1970-01-01 06:32:20.000,0.8333333333333334,276
RecurrentTimeSyncEvent,1970-01-01 06:33:20.000,0.999000999000999,264
RecurrentTimeSyncEvent,1970-01-01 06:38:20.000,0.999000999000999,278
PassengerRelease,1970-01-01 06:42:17.000,0.8333333333333334,30
Optimize,1970-01-01 06:42:17.000,0.9090909090909091,280
EnvironmentUpdate,1970-01-01 06:42:17.000,0.8333333333333334,281
PassengerAssignment,1970-01-01 06:42:17.000,0.8333333333333334,282
VehicleNotification,1970-01-01 06:42:17.000,0.8333333333333334,283
EnvironmentIdle,1970-01-01 06:42:17.000,0.8333333333333334,284
PassengerReady,1970-01-01 06:42:17.000,0.8333333333333334,285
VehicleBoarding,1970-01-01 06:42:17.000,0.8333333333333334,286
VehicleBoarding,1970-01-01 06:42:17.000,0.8333333333333334,287
PassengerToBoard,1970-01-01 06:42:17.000,0.8333333333333334,288
VehicleBoarded,1970-01-01 06:42:17.000,0.8333333333333334,289
VehicleBoarding,1970-01-01 06:42:17.000,0.8333333333333334,290
Vehicle Departure,1970-01-01 06:42:17.000,0.8333333333333334,291
RecurrentTimeSyncEvent,1970-01-01 06:43:20.000,0.999000999000999,279
VehicleArrival,1970-01-01 06:46:41.800,0.8333333333333334,277
PassengerAlighting,1970-01-01 06:46:41.800,0.8333333333333334,294
VehicleAlighted,1970-01-01 06:46:41.800,0.8333333333333334,295
VehicleBoarding,1970-01-01 06:46:41.800,0.8333333333333334,296
RecurrentTimeSyncEvent,1970-01-01 06:48:20.000,0.999000999000999,293
RecurrentTimeSyncEvent,1970-01-01 06:53:20.000,0.999000999000999,297
VehicleArrival,1970-01-01 06:56:38.800,0.8333333333333334,292
PassengerAlighting,1970-01-01 06:56:38.800,0.8333333333333334,299
VehicleAlighted,1970-01-01 06:56:38.800,0.8333333333333334,300
VehicleBoarding,1970-01-01 06:56:38.800,0.8333333333333334,301
RecurrentTimeSyncEvent,1970-01-01 06:58:20.000,0.999000999000999,298
PassengerRelease,1970-01-01 07:00:26.000,0.8333333333333334,31
Optimize,1970-01-01 07:00:26.000,0.9090909090909091,303
EnvironmentUpdate,1970-01-01 07:00:26.000,0.8333333333333334,304
PassengerAssignment,1970-01-01 07:00:26.000,0.8333333333333334,305
EnvironmentIdle,1970-01-01 07:00:26.000,0.8333333333333334,307
PassengerReady,1970-01-01 07:00:26.000,0.8333333333333334,308
VehicleNotification,1970-01-01 07:00:26.000,0.8333333333333334,306
VehicleBoarding,1970-01-01 07:00:26.000,0.8333333333333334,309
Vehicle Departure,1970-01-01 07:00:26.000,0.8333333333333334,310
RecurrentTimeSyncEvent,1970-01-01 07:03:20.000,0.999000999000999,302
RecurrentTimeSyncEvent,1970-01-01 07:08:20.000,0.999000999000999,312
RecurrentTimeSyncEvent,1970-01-01 07:13:20.000,0.999000999000999,313
VehicleArrival,1970-01-01 07:14:47.800,0.8333333333333334,311
VehicleBoarding,1970-01-01 07:14:47.800,0.8333333333333334,315
VehicleBoarding,1970-01-01 07:14:47.800,0.8333333333333334,316
PassengerToBoard,1970-01-01 07:14:47.800,0.8333333333333334,317
VehicleBoarded,1970-01-01 07:14:47.800,0.8333333333333334,318
VehicleBoarding,1970-01-01 07:14:47.800,0.8333333333333334,319
VehicleBoarding,1970-01-01 07:14:57.800,0.8333333333333334,320
Vehicle Departure,1970-01-01 07:14:57.800,0.8333333333333334,321
RecurrentTimeSyncEvent,1970-01-01 07:18:20.000,0.999000999000999,314
RecurrentTimeSyncEvent,1970-01-01 07:23:20.000,0.999000999000999,323
RecurrentTimeSyncEvent,1970-01-01 07:28:20.000,0.999000999000999,324
VehicleArrival,1970-01-01 07:30:01.100,0.8333333333333334,322
PassengerAlighting,1970-01-01 07:30:01.100,0.8333333333333334,326
VehicleAlighted,1970-01-01 07:30:01.100,0.8333333333333334,327
VehicleBoarding,1970-01-01 07:30:01.100,0.8333333333333334,328
RecurrentTimeSyncEvent,1970-01-01 07:33:20.000,0.999000999000999,325
RecurrentTimeSyncEvent,1970-01-01 07:38:20.000,0.999000999000999,329
RecurrentTimeSyncEvent,1970-01-01 07:43:20.000,0.999000999000999,330
PassengerRelease,1970-01-01 07:43:36.000,0.8333333333333334,33
Optimize,1970-01-01 07:43:36.000,0.9090909090909091,332
EnvironmentUpdate,1970-01-01 07:43:36.000,0.8333333333333334,333
PassengerAssignment,1970-01-01 07:43:36.000,0.8333333333333334,334
VehicleNotification,1970-01-01 07:43:36.000,0.8333333333333334,335
EnvironmentIdle,1970-01-01 07:43:36.000,0.8333333333333334,336
PassengerReady,1970-01-01 07:43:36.000,0.8333333333333334,337
VehicleBoarding,1970-01-01 07:43:36.000,0.8333333333333334,338
Vehicle Departure,1970-01-01 07:43:36.000,0.8333333333333334,339
RecurrentTimeSyncEvent,1970-01-01 07:48:20.000,0.999000999000999,331
RecurrentTimeSyncEvent,1970-01-01 07:53:20.000,0.999000999000999,341
RecurrentTimeSyncEvent,1970-01-01 07:58:20.000,0.999000999000999,342
RecurrentTimeSyncEvent,1970-01-01 08:03:20.000,0.999000999000999,343
RecurrentTimeSyncEvent,1970-01-01 08:08:20.000,0.999000999000999,344
RecurrentTimeSyncEvent,1970-01-01 08:13:20.000,0.999000999000999,345
RecurrentTimeSyncEvent,1970-01-01 08:18:20.000,0.999000999000999,346
RecurrentTimeSyncEvent,1970-01-01 08:23:20.000,0.999000999000999,347
PassengerRelease,1970-01-01 08:25:57.000,0.8333333333333334,35
Optimize,1970-01-01 08:25:57.000,0.9090909090909091,349
EnvironmentUpdate,1970-01-01 08:25:57.000,0.8333333333333334,350
PassengerAssignment,1970-01-01 08:25:57.000,0.8333333333333334,351
VehicleNotification,1970-01-01 08:25:57.000,0.8333333333333334,352
EnvironmentIdle,1970-01-01 08:25:57.000,0.8333333333333334,353
PassengerReady,1970-01-01 08:25:57.000,0.8333333333333334,354
VehicleBoarding,1970-01-01 08:25:57.000,0.8333333333333334,355
Vehicle Departure,1970-01-01 08:25:57.000,0.8333333333333334,356
RecurrentTimeSyncEvent,1970-01-01 08:28:20.000,0.999000999000999,348
RecurrentTimeSyncEvent,1970-01-01 08:33:20.000,0.999000999000999,358
RecurrentTimeSyncEvent,1970-01-01 08:38:20.000,0.999000999000999,359
VehicleArrival,1970-01-01 08:40:18.800,0.8333333333333334,357
VehicleBoarding,1970-01-01 08:40:18.800,0.8333333333333334,361
VehicleBoarding,1970-01-01 08:40:18.800,0.8333333333333334,362
PassengerToBoard,1970-01-01 08:40:18.800,0.8333333333333334,363
VehicleBoarded,1970-01-01 08:40:18.800,0.8333333333333334,364
VehicleBoarding,1970-01-01 08:40:18.800,0.8333333333333334,365
VehicleBoarding,1970-01-01 08:40:28.800,0.8333333333333334,366
Vehicle Departure,1970-01-01 08:40:28.800,0.8333333333333334,367
RecurrentTimeSyncEvent,1970-01-01 08:43:20.000,0.999000999000999,360
VehicleArrival,1970-01-01 08:43:25.800,0.8333333333333334,340
VehicleBoarding,1970-01-01 08:43:25.800,0.8333333333333334,370
VehicleBoarding,1970-01-01 08:43:25.800,0.8333333333333334,371
PassengerToBoard,1970-01-01 08:43:25.800,0.8333333333333334,372
VehicleBoarded,1970-01-01 08:43:25.800,0.8333333333333334,373
VehicleBoarding,1970-01-01 08:43:25.800,0.8333333333333334,374
VehicleBoarding,1970-01-01 08:43:35.800,0.8333333333333334,375
Vehicle Departure,1970-01-01 08:43:35.800,0.8333333333333334,376
RecurrentTimeSyncEvent,1970-01-01 08:48:20.000,0.999000999000999,369
RecurrentTimeSyncEvent,1970-01-01 08:53:20.000,0.999000999000999,378
VehicleArrival,1970-01-01 08:55:32.100,0.8333333333333334,368
PassengerAlighting,1970-01-01 08:55:32.100,0.8333333333333334,380
VehicleAlighted,1970-01-01 08:55:32.100,0.8333333333333334,381
VehicleBoarding,1970-01-01 08:55:32.100,0.8333333333333334,382
RecurrentTimeSyncEvent,1970-01-01 08:58:20.000,0.999000999000999,379
RecurrentTimeSyncEvent,1970-01-01 09:03:20.000,0.999000999000999,383
RecurrentTimeSyncEvent,1970-01-01 09:08:20.000,0.999000999000999,384
RecurrentTimeSyncEvent,1970-01-01 09:13:20.000,0.999000999000999,385
RecurrentTimeSyncEvent,1970-01-01 09:18:20.000,0.999000999000999,386
RecurrentTimeSyncEvent,1970-01-01 09:23:20.000,0.999000999000999,387
RecurrentTimeSyncEvent,1970-01-01 09:28:20.000,0.999000999000999,388
RecurrentTimeSyncEvent,1970-01-01 09:33:20.000,0.999000999000999,389
RecurrentTimeSyncEvent,1970-01-01 09:38:20.000,0.999000999000999,390
RecurrentTimeSyncEvent,1970-01-01 09:43:20.000,0.999000999000999,391
RecurrentTimeSyncEvent,1970-01-01 09:48:20.000,0.999000999000999,392
VehicleArrival,1970-01-01 09:48:25.800,0.8333333333333334,377
PassengerAlighting,1970-01-01 09:48:25.800,0.8333333333333334,394
VehicleAlighted,1970-01-01 09:48:25.800,0.8333333333333334,395
VehicleBoarding,1970-01-01 09:48:25.800,0.8333333333333334,396
