ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
02BF6A2B7477AA1CA9769839F36860C78A705BD1_211;41725;42794;1;23238;23538;25236;[(41725, 42794, 2793364)]
02C113619DC87693738239EC29EE8E3D0FA91CBF_212;41936;42250;1;23767;24067;26100;[(41936, 44156, 2793804), (44070, 42250, 2791823)]
02C1704CD76D01BB65C4F40A3765775A7FD129FF_213;42011;43506;1;40052;40352;43480;[(42011, 43506, 2790661)]
02C251CACF291ADB9A8DCA0AA0D323B2307833D4_214;41845;41932;1;76532;76832;79444;[(41845, 41832, 2793286), (41832, 41932, 2794431)]
02C543AF51887A84FBD0E9A82CD0701C7BEC7381_215;46148;44056;1;58958;59258;60164;[(46148, 44056, 2792829)]
02C752E9DFD8D5D22348CFC41DC2284513FD7AA3_216;41352;46423;1;26923;27223;28074;[(41352, 46423, 2791823)]
02D5DFE0C7D095D84B9917802A6C45E34F9BB40C_217;41946;45024;1;31167;31467;32372;[(41946, 45024, 2792159)]
02D5DFE0C7D095D84B9917802A6C45E34F9BB40C_218;46071;41395;1;60468;60768;62816;[(46071, 41395, 2793720)]
02D854A53A2AC9160B74EF428C5C377BDCF8931B_219;41645;43240;1;22862;23162;25772;[(41645, 41922, 2790335), (42842, 43240, 2790559)]
02DD8CB7071B41DEA5BB702A3B1281A1E33126B0_220;42516;42497;1;61199;61499;62460;[(42516, 42497, 2793170)]
02DE4155ADB41A8C477108EC464E9C5B811515FD_221;41835;46423;1;24060;24360;25958;[(41835, 46423, 2791570)]
02DEC6E2AAA575006794BC17169932714EBB2B81_222;41859;41495;1;30381;30681;33258;[(41859, 41835, 2790977), (42773, 42249, 2791824), (41953, 41495, 2790577)]
02DEC6E2AAA575006794BC17169932714EBB2B81_223;46178;44163;1;59103;59403;60778;[(46178, 44163, 2793010)]
02DEC6E2AAA575006794BC17169932714EBB2B81_224;44063;42898;1;65410;65710;67566;[(44063, 42898, 2791098)]
02E4D30D1845A42A96F93D7ED933EBFE336E001B_225;43922;43148;1;57205;57505;59610;[(43922, 43148, 2790044)]
02E8DC822B65C8B4D41D9F2DFFEC527C0D879F88_226;41421;41428;1;23461;23761;24480;[(41421, 41428, 2793524)]
02EB65B68AA55909E728CD9067CDE4FAAE9A3C8D_227;42124;41371;1;41566;41866;43122;[(42124, 41371, 2790722)]
02EB65B68AA55909E728CD9067CDE4FAAE9A3C8D_228;41371;46470;1;49602;49902;52416;[(41371, 46470, 2791263)]
02EB65B68AA55909E728CD9067CDE4FAAE9A3C8D_229;43295;41369;1;58005;58305;61230;[(43295, 41369, 2793650)]
02EB65B68AA55909E728CD9067CDE4FAAE9A3C8D_230;41371;42831;1;62011;62311;64578;[(41371, 42831, 2792460)]
02EB65B68AA55909E728CD9067CDE4FAAE9A3C8D_231;46422;41369;1;73012;73312;75548;[(46422, 41369, 2793937)]
02EF30CD5F5049D370A0ABC54A077B23B756EAE6_232;42003;42459;1;26409;26709;28082;[(42003, 42459, 2793234)]
02FB7476FD43913F6C2268B28B6FC306F8A2F791_233;41505;43507;1;26195;26495;27814;[(41505, 43507, 2790693)]
0301039C3740CAE17665FBAC3BC62DDC173B342F_234;43506;46205;1;27774;28074;30340;[(43506, 46205, 2791930)]
0303ED33D70E9693D4614E8E7DF27C42F0A48830_235;41483;46317;1;25275;25575;28018;[(41483, 41447, 2793144), (41446, 46317, 2792473)]
0303ED33D70E9693D4614E8E7DF27C42F0A48830_236;46316;41481;1;45794;46094;48108;[(46316, 41447, 2793092), (41573, 41481, 2791413)]
0304533FC00461F54FB877D0780E7AA77BDB2FB3_237;43142;43509;1;61975;62275;66774;[(43142, 43148, 2793900), (43148, 43509, 2793050)]
0307A9FF536A67725548A5E0988AA8288481C6B3_238;43509;41372;1;59065;59365;61280;[(43509, 41372, 2793650)]
0307A9FF536A67725548A5E0988AA8288481C6B3_239;41374;41324;1;80891;81191;82336;[(41374, 41324, 2790234)]
0308C394264EE6BD71B2EE1ECE8575FE011CC1DA_240;41328;41957;1;56468;56768;58042;[(41328, 41957, 2792048)]
0308C394264EE6BD71B2EE1ECE8575FE011CC1DA_241;41937;41325;1;61333;61633;62838;[(41937, 41325, 2790640)]
0311E31BAA0DB736184AA19604B1D09BE379E766_242;42513;43421;1;26760;27060;28112;[(42513, 43421, 2790575)]
031BB40D5A93E9F5BBEBE2E7C76D7F9D1CB2083F_243;43506;44063;1;55428;55728;57080;[(43506, 44063, 2793009)]
031D948B10D192505C645D8311CD6A380272D5CB_244;41842;46314;1;48888;49188;51468;[(41842, 46314, 2793594)]
0321C44EB945F793CD5C090AA986AA144D71BF28_245;41799;46423;1;31902;32202;32936;[(41799, 46423, 2793349)]
0323587B6B07DDBD72CA122642495B7E03EA0F30_246;41277;44160;1;37307;37607;38590;[(41277, 44160, 2791789)]
0323587B6B07DDBD72CA122642495B7E03EA0F30_247;42718;43996;1;48229;48529;49472;[(42718, 43996, 2793437)]
032C0B9FEE6434D46BD6ED7817F9BAE410084F91_248;43110;43144;1;51293;51593;52788;[(43110, 43144, 2792966)]
0335B602B423DF50EA0630D1CDF31FDA62ED3CAB_249;41806;47131;1;50705;51005;52078;[(41806, 47131, 2794599)]
033725A524D5D5E60D5F2DC5D3757F138BB487B7_250;48050;42869;1;58887;59187;61042;[(48050, 42869, 2794274)]
03376C0C2FA3965CB001F3397CD8D112BDBC9752_251;41234;42806;1;45267;45567;50970;[(41234, 41263, 2794579), (41263, 41414, 2793402), (42516, 42806, 2789946)]
03376C0C2FA3965CB001F3397CD8D112BDBC9752_252;42804;41235;1;63726;64026;68880;[(42804, 42481, 2792216), (43063, 41235, 2791150)]
033ED86CB7A993C5FEA3D43AEDD235D23D1EDB61_253;41799;46423;1;28140;28440;29138;[(41799, 46423, 2792364)]
033ED86CB7A993C5FEA3D43AEDD235D23D1EDB61_254;47031;41798;1;53201;53501;54556;[(47031, 41798, 2792164)]
033FCB8A44AC6DE93428F477683341CB20FFF917_255;43434;43079;1;64262;64562;68154;[(43434, 42481, 2794246), (42516, 43079, 2794136)]
03427AE8A48F8941E7C962EA67F0DA39EF0B604C_256;41480;41442;1;25395;25695;28354;[(41480, 41442, 2793144)]
034678E0BD11C5F9C095EA6A79C2CDB0CAF7612D_257;42711;46423;1;31414;31714;33448;[(42711, 46423, 2790380)]
03612B62E05C62799DD61C03FBEA37E65B201341_258;42161;46423;1;26825;27125;28620;[(42161, 46423, 2792950)]
0366BC9D3F0AA2BE57C2FBF58D4B03D68C268BED_259;41319;41437;1;46286;46586;52056;[(41319, 41429, 2793220), (41428, 41437, 2792553)]
036897063EB51BDEE6951239E24087D3929655EC_260;47031;41862;1;66074;66374;68516;[(47031, 41862, 2791892)]
0368B05FE1F1A71ECCDE63180820877D3A325E28_261;41369;41382;1;60331;60631;61454;[(41369, 41382, 2793650)]
036971A743CC92F6BCC64FB8E776EFEF0334CDFD_262;48139;41932;1;26064;26364;27698;[(48139, 41932, 2790777)]
0371E73E1CFE50296FBB3A1848BD7AC0DC5A1787_263;41410;41458;1;59723;60023;62024;[(41410, 41458, 2792971)]
03729B36BFFBFB363C0D9ED29ADCAF62FDDAF66B_264;42482;42508;1;45531;45831;46794;[(42482, 42508, 2791582)]
037494660EAC2A5C3842DB45B531A8187C53DAF7_265;41804;42715;1;67609;67909;69272;[(41804, 42715, 2793428)]
03766318DF8EFB0A5681A1DF2B720F5598B19E0D_266;41897;41461;1;38937;39237;40234;[(41897, 41461, 2793398)]
03766318DF8EFB0A5681A1DF2B720F5598B19E0D_267;41462;41898;1;56981;57281;58568;[(41462, 41898, 2790758)]
0379975AAB14EAA09363BF5A5880462C4ABF6E77_268;41724;41058;1;52012;52312;57182;[(41724, 41056, 2790232), (41056, 42481, 2792239), (42516, 41058, 2792110)]
037A054070456C2C399544F5416A9303E925FAB5_269;41866;42447;1;62284;62584;67508;[(41866, 41801, 2793779), (41339, 42447, 2791522)]
037C966D705AAA4226D9AB636F931C6982127D49_270;46532;41194;1;44553;44853;45580;[(46532, 41194, 2791619)]
037C966D705AAA4226D9AB636F931C6982127D49_271;41786;43259;1;61304;61604;62349;[(41786, 43259, 2793985)]
038774B0241411F9CFACDFB755F118D07B59E965_272;42450;41322;1;35070;35370;38430;[(42450, 41322, 2793334)]
038ADF599EF1DC49AD0EA49C6D444B23C007C9DC_273;42487;42481;1;27017;27317;28038;[(42487, 42481, 2792081)]
038ADF599EF1DC49AD0EA49C6D444B23C007C9DC_274;42516;42486;1;27743;28043;28732;[(42516, 42486, 2791072)]
038E7C4ADE92EA51B1FED0ED9DE800860017399B_275;41342;41395;1;26190;26490;27276;[(41342, 41395, 2789987)]
03910E915C464182AA130C779102DAD390E489ED_276;43510;42576;1;73107;73407;75708;[(43510, 42576, 2792013)]
039B036932333445933EC3B2BE0381AAA6D6EB90_277;41483;41447;1;38113;38413;39530;[(41483, 41447, 2790871)]
039DCE7F99C080F785E460568D3CE721E4D37C53_278;41383;41343;1;42074;42374;43521;[(41383, 41343, 2790722)]
03A15CAF9B3DF2CB4AAFB683DA8AA5B3412C1E4D_279;41216;41922;1;63019;63319;65778;[(41216, 41922, 2794143)]
03A15CAF9B3DF2CB4AAFB683DA8AA5B3412C1E4D_280;42840;41215;1;83749;84049;86576;[(42840, 41215, 2791897)]
03A1E5B11B494F465F7A69FDDA3A7FF3D7A44824_281;41414;41435;1;32943;33243;34280;[(41414, 41435, 2792319)]
03A1E5B11B494F465F7A69FDDA3A7FF3D7A44824_282;41436;41415;1;34735;35035;36096;[(41436, 41415, 2792334)]
03A72BF29C370813AD7034CCDABE177A1E5DA780_283;43507;41253;1;56980;57280;59648;[(43507, 41237, 2790331), (41236, 41253, 2792072)]
03AB788A968EEAB0F235494A7475C64FF7346C8B_284;46111;41389;1;25127;25427;26580;[(46111, 41389, 2791690)]
03AB788A968EEAB0F235494A7475C64FF7346C8B_285;41388;46112;1;46160;46460;47548;[(41388, 46112, 2793580)]
03AD55452E0F9A85BFABAA084860AE3AD9B32A67_286;43510;43296;1;30863;31163;32588;[(43510, 43296, 2793235)]
03B0265258760438DF51BF28FAC25203213DA222_287;42962;43004;1;27815;28115;29578;[(42962, 43004, 2793136)]
03B6831453CAFB056C3F1AE68A8ACA4EA7D56935_288;43507;41363;1;53983;54283;56062;[(43507, 41363, 2791264)]
03B80CDAAF12991443F804CCCEA33D440E6A5480_289;41877;47131;1;49337;49637;52078;[(41877, 47131, 2794599)]
03B8146A15691A9DB883291715C4BAACE65E3B9D_290;41322;46470;1;26230;26530;28141;[(41322, 46470, 2791944)]
03B8146A15691A9DB883291715C4BAACE65E3B9D_291;43295;41395;1;61579;61879;63926;[(43295, 41395, 2793692)]
03B938F5755C109B9643DC1D2ED1FF9C3928BBA0_292;43510;46315;1;33650;33950;35714;[(43510, 46315, 2792350)]
03B938F5755C109B9643DC1D2ED1FF9C3928BBA0_293;46184;43507;1;59328;59628;61558;[(46184, 43507, 2793010)]
03C0EB74F05EBE0B33898735A1C7F9D2FAB42D65_294;43507;41395;1;53251;53551;54494;[(43507, 41395, 2791520)]
03C31BE2EC37F16C8AAD9B9CADFD22227DE49A06_295;42175;41922;1;21717;22017;24482;[(42175, 41922, 2792740)]
03C579EE817F36EFB4009B51148A64812EEC2250_296;41825;46423;1;22233;22533;23774;[(41825, 46423, 2791390)]
03CFCD5E1ACE98F57DEAC68F24A6452151705DAA_297;41302;41442;1;27228;27528;28332;[(41302, 41442, 2794543)]
03CFCD5E1ACE98F57DEAC68F24A6452151705DAA_298;41431;41414;1;55646;55946;56946;[(41431, 41414, 2791841)]
03D1A808A04C9CA618E3668A1E2004F2679EB008_299;48050;42869;1;28322;28622;30406;[(48050, 42869, 2790778)]
03D1A808A04C9CA618E3668A1E2004F2679EB008_300;42870;48150;1;48882;49182;50698;[(42870, 48150, 2790143)]
03D368D89EC8677EFB305DD6B78338A0BECF46C8_301;48139;41965;1;28269;28569;29546;[(48139, 41965, 2791735)]
03D5671B43CAEE2A034C0EB52D6DBC1D00FCC950_302;46139;42783;1;20385;20685;23277;[(46139, 44156, 2790874), (44070, 42783, 2791163)]
03D5671B43CAEE2A034C0EB52D6DBC1D00FCC950_303;42782;46153;1;43739;44039;47259;[(42782, 44170, 2792797), (44056, 46153, 2791101)]
03DCCFE69A87181895B77BFE8514668659DADB14_304;48139;41942;1;60666;60966;62056;[(48139, 41942, 2791765)]
03EBF6AB9AD16343C223602D2EA774BC3FD3D20A_305;41850;46423;1;28160;28460;30242;[(41850, 46423, 2791711)]
03EEBD8B61AD23E288F6639AE5BF497592BFD5E1_306;41760;46443;1;31373;31673;34424;[(41760, 46443, 2792118)]
03FF3E3A652FDD75E6B37826C1728325ADFBFF8E_307;41392;43510;1;32215;32515;34626;[(41392, 43510, 2790694)]
03FF3E3A652FDD75E6B37826C1728325ADFBFF8E_308;43509;41388;1;63623;63923;65894;[(43509, 41388, 2791522)]
040025EF65018CBFE1EA73C00686041B5DE73697_309;42009;41957;1;65410;65710;68822;[(42009, 41957, 2793879)]
040025EF65018CBFE1EA73C00686041B5DE73697_310;41937;42008;1;77650;77950;81118;[(41937, 42008, 2793312)]
0405648EBD2D6B9C3A22294A2C28A684423E3A8D_311;42458;41797;1;26793;27093;34940;[(42458, 41506, 2791769), (43929, 41797, 2792628)]
0405648EBD2D6B9C3A22294A2C28A684423E3A8D_312;41505;42457;1;64178;64478;69004;[(41505, 42457, 2791374)]
040567DAC9917CFC4EA8DB53A211B9AC0C14E85F_313;42256;43984;1;56788;57088;58322;[(42256, 43984, 2790044)]
040BDC2FB48D5E7E5463EFBC3E834C65E4F4E8E7_314;46271;41467;1;48482;48782;49690;[(46271, 41467, 2790955)]
040FACA732E7FD5CBB05E714BF97986279C36454_315;46455;46618;1;18697;18997;19881;[(46455, 46618, 2789970)]
040FACA732E7FD5CBB05E714BF97986279C36454_316;42541;46453;1;60998;61298;62182;[(42541, 46453, 2791782)]
041684C61CD1D42CB799D2B5C2E1E8159929E447_317;41505;43507;1;65720;66020;67468;[(41505, 43507, 2794302)]
041ABE458629E8DC9D3358116313B4D818414404_318;41469;41937;1;37645;37945;39670;[(41469, 41937, 2790796)]
041ABE458629E8DC9D3358116313B4D818414404_319;41937;43509;1;76507;76807;77628;[(41937, 43509, 2794174)]
041D48306922AE2B6D734D6176398188E9786A50_320;42009;41322;1;46434;46734;49492;[(42009, 41322, 2792209)]
041E31C080B164D76228F0A0E171859FF7C98689_321;47031;41854;1;36967;37267;39336;[(47031, 41854, 2793146)]
041E31C080B164D76228F0A0E171859FF7C98689_322;41853;41835;1;69619;69919;70716;[(41853, 41835, 2793916)]
04215665CC4B422EBE0B7799B7713AF06ED88478_323;41877;46423;1;26019;26319;28622;[(41877, 46423, 2793129)]
0422F7EB7AAC338D8C23A59216A5ADCF11220D69_324;41006;41648;1;28194;28494;29792;[(41006, 41648, 2793204)]
0426AB174483DC7786549D6A96477F799B673D63_325;46277;41658;1;62599;62899;63628;[(46277, 41658, 2793948)]
0428C57CAE330507AD9B56BE5A9F3D1FB673DA50_326;41349;41391;1;39874;40174;41262;[(41349, 41391, 2793000)]
0428C57CAE330507AD9B56BE5A9F3D1FB673DA50_327;41807;41363;1;58693;58993;65528;[(41807, 41952, 2791644), (42832, 41363, 2791522)]
042D3FBE1AE1C4D77C154E91E092F01EAC5F5B00_328;42009;43506;1;39038;39338;42292;[(42009, 43506, 2791869)]
042ED1DF66D38AFD8592E614B5302972FE425C38_329;41895;41414;1;41018;41318;42460;[(41895, 41414, 2791953)]
04300E76BF898C9E89BBFB4016C2FD34B6C2BD58_330;41450;41449;1;42534;42834;49180;[(41450, 46317, 2791953), (46316, 41449, 2790754)]
043356A1C1C4C0C47491581948DBDCA50489912F_331;42489;42481;1;40363;40663;41412;[(42489, 42481, 2791049)]
043356A1C1C4C0C47491581948DBDCA50489912F_332;42516;42497;1;47085;47385;48244;[(42516, 42497, 2791654)]
043356A1C1C4C0C47491581948DBDCA50489912F_333;42498;42483;1;52024;52324;53102;[(42498, 42483, 2791622)]
044177DBD5F996026854118F3D2E2793222CAA78_334;41613;42843;1;37622;37922;39570;[(41613, 42843, 2793063)]
0445E67037FEC841FB65E5AB6F27DF4BB0C90F19_335;41868;48139;1;54666;54966;57708;[(41868, 48139, 2792633)]
0445E67037FEC841FB65E5AB6F27DF4BB0C90F19_336;48050;41867;1;63756;64056;66704;[(48050, 42854, 2791545), (41813, 41867, 2794105)]
04480B70BB7625A6CBA7A4C4E3B7724DCC3DCF4F_337;41830;41801;1;31059;31359;32462;[(41830, 41801, 2790977)]
04480B70BB7625A6CBA7A4C4E3B7724DCC3DCF4F_338;41800;41864;1;42934;43234;45372;[(41800, 41864, 2793140)]
044BCE77DAC4BF2AD5D7F38ADBFFD7E9C8AA939B_339;41395;42455;1;47806;48106;51100;[(41395, 42455, 2790127)]
044BCE77DAC4BF2AD5D7F38ADBFFD7E9C8AA939B_340;42456;46112;1;56540;56840;59642;[(42456, 41392, 2792358), (43238, 46112, 2793257)]
0451747E0FF1F33D88134C15B69E2AA5E5C91A2F_341;48050;42865;1;24991;25291;26876;[(48050, 42865, 2792873)]
0451747E0FF1F33D88134C15B69E2AA5E5C91A2F_342;46262;43148;1;60992;61292;65042;[(46262, 43148, 2792692)]
045DE9EB8323CE4CFF55DF1465A72FDE4BBB3800_343;43200;41609;1;25159;25459;26956;[(43200, 41609, 2791807)]
046037C12742A405684D5EF9F6150DA232128AD4_344;42239;46423;1;22887;23187;24422;[(42239, 46423, 2792200)]
0466AD355EDDC34D9D2D15A741B35C429E26E5D7_345;42912;42905;1;33822;34122;34796;[(42912, 42905, 2794553)]
0466AD355EDDC34D9D2D15A741B35C429E26E5D7_346;41857;41369;1;62509;62809;65618;[(41857, 41801, 2793779), (41339, 41369, 2791522)]
0466AD355EDDC34D9D2D15A741B35C429E26E5D7_347;41371;41343;1;70212;70512;71676;[(41371, 41343, 2793936)]
0466AD355EDDC34D9D2D15A741B35C429E26E5D7_348;41856;41875;1;82722;83022;83908;[(41856, 41875, 2793993)]
0468C10C521AF2E7616AB1E501BDE0DCEBA38F56_349;42113;41385;1;39791;40091;41038;[(42113, 41385, 2791869)]
047491128A5BB23F7787B9AC7D0826A63481D86D_350;42632;46423;1;26814;27114;29574;[(42632, 46423, 2790854)]
047DA8D9C66CB4E9332D6043DCAA6A6168A18067_351;42722;46423;1;28822;29122;30914;[(42722, 46423, 2794607)]
047EBD5C98DC790080A3409970E4D0E1FAC8D541_352;42789;44170;1;43397;43697;45768;[(42789, 44170, 2792797)]
047EBD5C98DC790080A3409970E4D0E1FAC8D541_353;41800;41754;1;53045;53345;55006;[(41800, 41754, 2791941)]
047FDE84804291F1D2A24922EA91071729EEDF2B_354;42516;42493;1;50685;50985;51822;[(42516, 42493, 2793035)]
04884EEF2331B67194D8206EA1D6664943BBAB93_355;42011;46385;1;55833;56133;58656;[(42011, 46385, 2790769)]
048D1DA4D2C24EB96F5D30E4EB7641BB8A446B25_356;42727;46382;1;43338;43638;44366;[(42727, 46382, 2790913)]
048D89A4FCB8DF0CBC9E3F78BADDE94AE20AA7CB_357;42895;46443;1;37218;37518;40698;[(42895, 46443, 2792412)]
0490656D6FE62B4023BF7BE50D591DF03C0CF77D_358;42969;42902;1;25488;25788;27434;[(42969, 42902, 2793444)]
0490656D6FE62B4023BF7BE50D591DF03C0CF77D_359;42901;42968;1;44905;45205;46680;[(42901, 42968, 2790929)]
0497C59692212A5E8DCAB6F1DCB3AB944E497DC2_360;42575;43148;1;24993;25293;28158;[(42575, 43148, 2792996)]
0497C59692212A5E8DCAB6F1DCB3AB944E497DC2_361;43343;42576;1;58110;58410;61018;[(43343, 42576, 2790963)]
049978E96135280BF901D23E089D62DCA89AB113_362;41866;41810;1;63943;64243;65906;[(41866, 41810, 2792753)]
049FF272CAD6E5B7B7ABC2013ADABFB5B86EF65A_363;42513;42490;1;28731;29031;29770;[(42513, 42490, 2794638)]
049FF272CAD6E5B7B7ABC2013ADABFB5B86EF65A_364;42513;41058;1;52217;52517;53612;[(42513, 41058, 2792043)]
04A46DA881FA93CC8A78235E61C731C431C8A8BF_365;43002;43004;1;55763;56063;56704;[(43002, 43004, 2792843)]
04ADD549273EE6892BE36A848E21C1C43749C98B_366;43509;41372;1;32743;33043;34856;[(43509, 41372, 2789975)]
04ADD549273EE6892BE36A848E21C1C43749C98B_367;41374;43510;1;48398;48698;50406;[(41374, 43510, 2791060)]
04AE5438FC138FC2D536B76FCA49C8273C634EA7_368;43421;41194;1;29804;30104;31420;[(43421, 41194, 2791738)]
04AE5438FC138FC2D536B76FCA49C8273C634EA7_369;41786;43434;1;55502;55802;57224;[(41786, 43434, 2791311)]
04B2B26CC30B028EF17B7E54A8CC30E2CFE166E2_370;43051;43038;1;67522;67822;68596;[(43051, 43038, 2794026)]
04C20DD72812AD6C003BEC85CBFDF4E7F702BF29_371;41436;41415;1;48679;48979;50106;[(41436, 41415, 2790754)]
04C20DD72812AD6C003BEC85CBFDF4E7F702BF29_372;41414;41435;1;54328;54628;55666;[(41414, 41435, 2792843)]
04C8F758099B1528CCC3B528946FEA66D045048C_373;41227;44063;1;24861;25161;26954;[(41227, 44063, 2791616)]
04C8F758099B1528CCC3B528946FEA66D045048C_374;44163;41228;1;62652;62952;64854;[(44163, 41228, 2793784)]
04CA0ACBCE7B811A6A487497F7376F554843AE64_375;41825;46423;1;59081;59381;60562;[(41825, 46423, 2790257)]
04D4B33F4C80687F230F4DA7CAB7E66E3FEADD7C_376;42004;43506;1;54443;54743;57812;[(42004, 43506, 2792048)]
04D4B33F4C80687F230F4DA7CAB7E66E3FEADD7C_377;43507;42459;1;58954;59254;63328;[(43507, 42459, 2793650)]
04D995D939BBA0FEC20851721B4D4686B00CDCC5_378;42817;41423;1;23105;23405;24092;[(42817, 41423, 2792153)]
04D995D939BBA0FEC20851721B4D4686B00CDCC5_379;41292;41506;1;49608;49908;50776;[(41292, 41506, 2790637)]
04D995D939BBA0FEC20851721B4D4686B00CDCC5_380;41505;46633;1;72181;72481;73352;[(41505, 46633, 2794124)]
04E50F2E3270CF30828FB3FFA3E00C8CCB46B7C0_381;43509;41348;1;55282;55582;57325;[(43509, 41348, 2790538)]
04E59A65F5441E24A2ADB7282E6E5717A4EFBFB2_382;42417;46513;1;28834;29134;30958;[(42417, 46513, 2792875)]
04E59A65F5441E24A2ADB7282E6E5717A4EFBFB2_383;46514;42416;1;60780;61080;62766;[(46514, 42416, 2790067)]
04E760E74564AC1718F27931ED54A83A2EAA9B2C_384;41842;41802;1;31014;31314;32218;[(41842, 41802, 2794612)]
04EE3E2FF62A56D7206414D93D677E36A3DE2323_385;41340;41322;1;28150;28450;29326;[(41340, 41322, 2794630)]
04EE3E2FF62A56D7206414D93D677E36A3DE2323_386;41380;41339;1;57936;58236;59178;[(41380, 41339, 2792663)]
04EF2EFBC1FB826CC2FD311C5841B5791204BB96_387;41343;46470;1;46250;46550;51384;[(41343, 43146, 2791230), (43146, 46470, 2791060)]
04EF2EFBC1FB826CC2FD311C5841B5791204BB96_388;41937;41339;1;50554;50854;52296;[(41937, 41339, 2791566)]
04FC2492AAFEA47D35B066102F5752AC112FDEA1_389;42962;41477;1;26371;26671;27820;[(42962, 41477, 2792117)]
04FC2492AAFEA47D35B066102F5752AC112FDEA1_390;42996;42961;1;39824;40124;41452;[(42996, 42961, 2790555)]
04FCC428B4D0901B0EA46FBE4C88980C9812107C_391;41934;46443;1;28043;28343;30006;[(41934, 46443, 2791833)]
04FE025655869A919EEE2200B4990BDB2ED118F4_392;41343;46423;1;24661;24961;25840;[(41343, 46423, 2794541)]
05045137F657616D5977A08F176067652D997A67_393;42828;46368;1;42209;42509;47880;[(42828, 41369, 2791059), (41369, 46368, 2793580)]
0506EAE53DFAA81EF8B58683E7B1F570179D2948_394;41227;41018;1;53151;53451;55502;[(41227, 41018, 2794618)]
0506EAE53DFAA81EF8B58683E7B1F570179D2948_395;46355;41231;1;83601;83901;85800;[(46355, 41231, 2793814)]
0512E95CB547F0D3CA5C1016D1427FBCC7DE41D5_396;41354;43506;1;26526;26826;28263;[(41354, 43506, 2793072)]
051448272665FDE3E5EC59F9D93D21CBCACC16AC_397;41930;46443;1;28404;28704;30898;[(41930, 41921, 2793204), (41922, 46443, 2791188)]
051448272665FDE3E5EC59F9D93D21CBCACC16AC_398;41391;43343;1;34842;35142;36056;[(41391, 43343, 2793706)]
051448272665FDE3E5EC59F9D93D21CBCACC16AC_399;43148;41380;1;38931;39231;40104;[(43148, 41380, 2794184)]
05152C7B36288E67B6769B84F15CE76F543CBC5A_400;41857;41853;1;47596;47896;48628;[(41857, 41853, 2792042)]
05167DFAB64A1898A7447F80CC79B9D478C60B40_401;41966;43507;1;48759;49059;50000;[(41966, 43507, 2790329)]
051E36F0743F60675728E6BF338B72606157B236_402;41806;46423;1;26193;26493;27392;[(41806, 46423, 2794508)]
051E76249EB273F69FFB8B79FA5B77D2BB631FF1_403;46121;41894;1;24887;25187;28788;[(46121, 41894, 2793144)]
051E76249EB273F69FFB8B79FA5B77D2BB631FF1_404;41667;46138;1;60223;60523;63886;[(41667, 46138, 2792177)]
0520A264184708469043B27596D714DD224D7CC8_405;48039;41852;1;58982;59282;61840;[(48039, 41852, 2792634)]
0521EB47F46028067F01AA35DC1DFA3943BA191A_406;41801;46423;1;29135;29435;30240;[(41801, 46423, 2792100)]
0525959B50E5409F11BE28C48C9C27CC172EA941_407;42183;41937;1;30938;31238;37147;[(42183, 41343, 2790694), (41341, 41937, 2790856)]
052B19033CC9464D812A5380686AB01CEAC0CCA2_408;42840;46474;1;50227;50527;52120;[(42840, 46474, 2792353)]
052BC30B31141823A68A805C2274709DAC7F5192_409;46591;41291;1;31275;31575;32517;[(46591, 41291, 2790096)]
052F5C6125E74860D1F4DD7EAB3EADBA71C07739_410;46064;41377;1;34181;34481;36654;[(46064, 46068, 2790544), (41395, 41377, 2791868)]
052F5C6125E74860D1F4DD7EAB3EADBA71C07739_411;41378;41331;1;47684;47984;54522;[(41378, 41322, 2792209), (46035, 46040, 2792882), (46040, 41331, 2791201)]
052F5C6125E74860D1F4DD7EAB3EADBA71C07739_412;41331;41369;1;53918;54218;55522;[(41331, 41369, 2791520)]
052F5C6125E74860D1F4DD7EAB3EADBA71C07739_413;41371;43510;1;62017;62317;64038;[(41371, 43510, 2792460)]
052FB58D960F4C97CCCEB168148AE319274BDF9A_414;41395;41339;1;59904;60204;61200;[(41395, 41339, 2792869)]
052FB77615389A1650AB5C0B6B5EB8870B25B2A5_415;42504;43223;1;52847;53147;54762;[(42504, 43223, 2791193)]
